,index,var_0,var_1,var_2,err_mean,ex_time,peak_mem_used
2018,9224.0,47.0,13.0,8.0,9.927541542758904,22.820528268814087,4.142186
2019,3946.0,48.0,16.0,28.0,22.31365565273588,22.38890290260315,7.331917
2020,7210.0,26.0,35.0,47.0,48.64503459186744,22.46176385879517,7.331791
2021,5211.0,29.0,18.0,10.0,12.704299510992875,23.58212208747864,4.700561
2022,63.0,44.0,19.0,32.0,26.462648569673824,24.47369408607483,7.332113
2023,626.0,5.0,6.0,51.0,8.443714396106008,22.931791305541992,7.330939
2024,4421.0,34.0,34.0,47.0,47.26167678099784,23.2476818561554,7.326236
2025,1669.0,41.0,15.0,30.0,20.92587128734408,23.36499285697937,7.332017
2026,2112.0,31.0,4.0,26.0,5.710737692125057,23.987857580184937,7.331783
2027,5804.0,24.0,18.0,25.0,25.06036405005984,23.23043298721313,7.329086
2028,9763.0,44.0,11.0,33.0,15.38393783303774,23.807413578033447,7.332294
2029,4032.0,34.0,29.0,12.0,15.49557272762022,23.62675309181213,5.277413
2030,6545.0,30.0,17.0,22.0,23.66950209657476,23.943063974380493,7.320864
