var_0,var_1,var_2,var_3,var_4,var_5,var_6,error
19,8,32,16,10,22,41,1.028077194220138e-07
14,10,27,21,11,35,18,1.28795581331263e-07
38,22,42,42,41,26,13,1.9071305927502625e-07
34,9,20,5,28,26,18,2.27464200165103e-05
29,44,15,14,32,44,10,1.131100611341032e-05
14,30,33,14,3,8,31,1593860515.1202922
12,28,22,42,16,26,43,1.7954502565705671e-07
41,7,46,11,47,28,26,0.007709822839687313
28,4,34,23,29,36,11,2.483379607383826e-06
9,20,8,7,4,34,26,1603459725.1829486
20,31,26,33,13,11,9,3.461310074151789e-05
4,12,44,46,13,12,19,1571694864.6934013
17,5,25,28,46,27,29,2.0375360757100057e-10
11,25,32,6,52,3,49,0.999953070305284
44,23,26,31,46,6,35,1593685386.2094424
25,28,37,30,41,41,40,2.969008765522591e-15
33,23,40,42,32,13,3,0.199140727461773
39,33,40,16,50,29,15,1.052156099491194e-08
10,28,32,14,45,46,18,0.03670990152468933
3,17,43,27,29,20,30,2511386548.7739854
28,35,7,43,6,14,22,1593685200.4191725
51,52,3,22,25,35,40,0.9999498969251792
34,8,13,46,7,52,48,1597335185.401086
8,15,33,26,15,37,38,4.739192912380428e-05
31,43,24,9,42,49,5,0.19864010430933074
20,8,7,32,28,47,18,1593705458.0710483
52,28,10,20,19,45,42,2.1694403909856115e-06
37,39,4,11,39,28,39,0.999953070305284
37,4,36,12,26,41,52,1.2623204164676392e-09
50,28,8,46,20,32,52,1593685386.119387
4,38,32,38,32,15,35,1571694864.6934013
31,9,32,30,25,41,23,3.689158098301774e-13
47,10,11,24,18,10,35,2.1695747853803448e-06
9,32,41,33,14,7,43,1597690883.3003428
32,13,22,31,22,27,41,3.6796212969809083e-13
28,51,45,31,48,10,32,2.1693922046000627e-06
9,46,47,6,8,21,14,1603547086.8755407
48,24,24,3,43,33,44,0.014933678843148003
28,25,18,24,18,37,27,8.968336538488961e-11
37,10,40,31,51,38,14,4.884235108533585e-08
6,35,15,49,30,40,19,0.990163491039716
44,27,19,19,5,10,41,1593685471.4739606
15,50,45,29,28,42,6,0.0019973217009294736
52,51,12,27,39,17,9,3.466703293949909e-05
5,49,23,5,23,17,33,41867.47370354725
25,12,41,29,51,19,30,8.29115874492964e-12
34,40,19,33,25,9,7,40044.78115878616
41,14,24,46,37,25,26,2.3958864079164804e-14
16,16,36,48,23,32,32,8.617946911801339e-10
50,28,33,31,34,9,26,39636.46655350454
14,52,32,17,47,13,8,0.00013574322778043705
29,48,39,21,37,30,38,6.797635637306033e-15
31,43,11,26,24,5,12,0.990251903748863
40,41,31,21,11,23,20,4.7505500681673516e-08
13,3,52,3,25,32,18,0.014933678843148003
42,47,6,14,14,29,19,1593702391.5153637
14,10,24,11,50,9,9,39806.67158923211
32,47,5,21,27,19,45,0.9902512680562147
48,21,28,52,16,44,48,3.268718596520688e-10
41,47,7,19,26,26,18,1593704510.740231
11,33,36,44,40,20,21,0.007709822839687313
9,3,6,35,10,14,34,1598061027.2519097
14,37,26,41,24,32,48,1.2652360951806346e-08
28,12,21,45,18,15,24,2.2304199019837253e-09
26,20,48,14,31,3,34,0.999949896803418
13,41,36,33,18,14,32,8.735771579365966e-08
49,33,18,29,18,19,6,0.001997361070722897
25,39,19,32,25,28,51,8.571585601157573e-12
26,6,6,44,48,38,21,1593693404.7671251
42,18,23,45,37,3,16,0.9999498963744883
41,30,32,15,48,29,41,3.519835697541713e-11
41,20,25,49,29,41,21,1.8650754353510633e-12
18,37,23,10,11,24,11,0.03670990152468933
17,14,46,42,43,37,16,3.1863556255424473e-09
45,14,3,44,18,13,30,0.9999498969254463
31,38,35,42,22,5,4,0.9910369246268989
35,48,14,39,13,24,7,0.0005698760416144803
27,33,46,6,41,50,44,5.231619228770263e-06
17,37,31,20,31,25,12,7.419200987753669e-07
35,33,22,17,47,51,21,4.11409723628866e-12
45,27,46,23,5,3,18,0.9999498968114101
26,3,17,28,9,8,17,1593760772.4487677
23,27,36,41,12,34,43,2.3938753150663508e-08
8,31,36,16,17,47,27,4.739192912380428e-05
27,31,4,8,17,33,25,0.9999498902676771
35,10,4,6,22,43,29,0.9999499332944386
48,6,19,30,10,29,29,1.0220204456393421e-07
4,11,50,13,40,47,47,1571694864.6934013
44,32,20,5,27,39,28,2.1955488698138437e-05
17,46,30,17,34,31,27,2.032456417539609e-10
6,12,22,4,37,44,24,0.9900926997232102
29,16,26,29,16,29,8,0.00013582942026252757
52,46,40,41,9,5,14,0.9902522589175646
36,16,32,14,27,52,10,1.131100611341032e-05
3,3,38,7,13,43,36,2511386548.7739854
4,26,15,14,28,52,40,1571694864.6934013
47,11,11,3,49,51,44,0.014933678843148003
9,22,18,21,22,10,4,0.19864010430933074
42,10,39,15,39,47,16,3.097295248623541e-09
39,35,3,4,50,40,9,0.9999501038007405
19,17,37,50,11,19,17,4.974736628316299e-08
20,31,34,17,28,51,43,9.36734519191319e-12
22,28,32,19,32,34,11,2.4688494301401335e-06
5,38,27,45,11,46,38,41867.47370354725
52,38,32,40,17,37,29,9.02868567809195e-11
51,37,6,16,12,27,10,1596618375.1348403
34,27,25,22,36,52,49,4.545022688896481e-15
24,19,19,42,28,7,16,1593660838.3444738
50,17,17,8,48,44,25,3.7516076530585534e-07
10,38,46,6,49,48,30,0.03670990152468933
31,16,28,39,6,31,48,39644.7512340537
47,14,11,35,24,41,20,5.572493393368633e-07
20,31,12,29,32,46,43,1.3633823373371731e-07
41,40,31,22,27,28,47,1.8536125681631745e-15
3,32,22,48,42,10,11,2511386548.7739854
48,36,26,10,33,19,29,0.03670990152468933
42,17,45,4,48,43,34,0.00011561717884885353
28,42,38,47,28,20,41,2.1160971014301813e-12
28,20,35,16,11,26,43,4.747947229575017e-08
28,12,14,48,16,41,3,0.19914074974962648
36,25,49,21,35,20,18,1.5507626833569638e-10
43,7,18,47,31,26,9,3.6743866622260164e-05
7,43,35,47,48,33,12,0.00021579188647639883
16,40,9,39,27,30,39,39636.80362355825
12,32,28,8,50,50,35,9.55648517635682e-07
20,33,41,31,16,47,36,3.323311687954403e-10
43,13,50,32,21,13,36,3.5241725204400367e-08
51,5,24,43,15,50,50,8.845064915125973e-10
30,42,43,25,48,27,42,1.8791395687186246e-16
11,13,49,16,39,33,7,0.007709822839687313
38,9,6,47,52,49,37,1593686853.1690204
37,32,7,4,21,13,8,1587377334.8521254
11,19,14,36,50,9,22,39606.09377196901
32,23,24,43,39,39,13,1.907130922535134e-07
36,31,19,40,29,46,11,2.469761727912213e-06
31,25,8,21,22,43,42,1593685466.317753
50,23,3,39,11,17,27,0.9999498969254357
52,29,12,32,37,23,4,0.024006634496668216
34,29,50,6,25,25,14,5.231619228770263e-06
40,45,9,23,36,15,36,39636.46593765281
44,39,23,5,26,14,8,0.0001698211049153445
37,27,41,3,5,46,26,1607344517.242844
20,50,48,33,33,25,6,0.001997358486194571
23,22,9,20,35,44,20,39636.45846981416
3,22,46,6,40,37,23,2511386548.7739854
9,41,18,30,28,7,20,1597690883.3003428
4,49,31,39,34,23,51,1571694864.6934013
15,5,47,33,38,39,45,3.0484807549957954e-09
28,36,5,7,50,27,14,0.9902535391043457
8,23,29,35,24,3,16,0.9999498431861253
24,35,18,8,39,25,29,3.7516076530585534e-07
6,16,9,5,26,47,36,0.0016944575822532492
18,15,34,23,45,3,50,0.9999498968261769
39,13,15,38,31,26,43,2.192458736044474e-09
32,6,34,13,39,6,45,1593719603.6117163
13,13,34,28,10,45,48,4.0958078285887587e-07
29,20,32,3,20,22,31,0.014933678843148003
4,10,13,19,22,45,12,1571694864.6934013
39,46,34,5,32,34,39,2.1955488698138437e-05
49,20,39,41,31,6,27,1593685368.9112787
22,30,52,36,34,13,13,1.907250653671788e-07
22,19,6,35,43,35,17,1593660964.489265
31,31,8,24,24,36,49,1593685396.0165813
35,12,24,8,5,38,37,1591462093.9170008
52,6,21,5,5,16,20,1593199358.8593554
25,7,48,6,6,17,9,39813.18413188557
38,18,52,33,35,22,21,2.5745219132557354e-12
25,25,32,44,10,51,4,0.02381547786078218
51,27,41,8,33,36,51,3.7516076530585534e-07
43,16,6,9,19,45,37,1594349368.3743174
43,40,21,37,10,51,47,1.0321187658631047e-07
40,50,32,9,30,52,6,0.19864010430933074
47,37,23,39,45,6,49,1593685386.1471756
7,27,4,14,42,41,9,0.999949851906655
41,17,6,26,47,44,32,1593685391.9270673
24,18,37,31,17,42,10,1.1293328226161799e-05
26,3,9,7,45,6,19,1595980282.628384
15,10,8,23,10,39,8,1574562028.4294775
3,33,11,23,49,51,21,2511386548.7739854
10,20,42,32,23,46,9,0.03670990152468933
36,37,42,29,36,22,40,1.3058201946991321e-13
29,46,49,30,30,24,30,8.077465940198842e-15
22,11,34,31,42,49,45,2.029824184688844e-13
15,30,31,9,21,8,48,1594124947.1836936
10,6,14,26,37,32,42,0.03670990152468933
36,48,33,21,47,39,17,7.84256918014702e-10
41,47,37,11,52,20,28,0.007709822839687313
34,40,9,12,28,49,52,39636.70730838614
32,47,36,4,27,46,37,0.00011561717884885353
41,32,3,41,36,43,47,0.9999498969253682
41,21,38,45,19,25,21,9.717516962685192e-12
11,22,36,27,24,10,20,0.007709822839687313
33,15,28,32,8,24,7,40169.41080479278
52,6,49,36,39,35,14,4.87271542063877e-08
42,20,16,3,30,48,31,0.014933678843148003
52,21,12,3,43,4,12,0.9914649701762802
24,30,46,30,37,13,10,1.1137221722491502e-05
38,20,45,36,51,43,5,0.008519713419611306
11,35,5,52,8,22,6,38410.10370430581
52,17,25,23,34,13,52,3.524619620788136e-08
35,45,6,23,30,39,36,1593685422.6196606
43,12,15,13,37,50,16,7.005478924995238e-09
51,44,43,52,41,13,40,3.524557320283837e-08
24,5,50,17,27,48,33,1.6220309218120778e-11
17,4,42,17,17,35,38,5.077407699857154e-10
3,41,37,40,20,10,6,1074611633.2757351
23,30,5,39,42,19,11,0.9902560347666823
16,19,48,35,31,29,27,8.617946911801339e-10
7,39,13,43,17,44,10,0.0001898046770565709
39,34,46,10,41,33,39,0.03670990152468933
8,11,46,50,24,4,47,0.9999498431861253
27,22,21,20,27,7,9,1596613169.1010954
25,39,9,47,12,32,25,1593685537.8851118
29,4,23,42,24,45,22,6.666742060774006e-11
16,23,26,27,38,21,4,0.023815169797339008
5,14,46,14,32,3,31,0.9999498772918838
17,19,42,22,40,15,19,3.4014939120315418e-09
31,26,6,51,23,36,18,1593704170.9570282
42,18,40,46,3,19,18,1595310951.665407
8,16,30,42,48,29,44,4.739192912380428e-05
18,8,23,8,13,22,51,4.3228851217815715e-07
42,11,44,51,49,32,29,1.5611100086653843e-14
11,31,18,13,47,28,45,0.007709822839687313
32,36,22,3,4,29,9,1600156853.3543952
36,10,27,34,32,39,17,7.816617184164105e-10
40,29,33,9,7,35,16,1597864645.566201
4,46,10,34,44,43,23,1571694864.6934013
4,20,52,42,32,33,17,1571694864.6934013
25,7,23,20,16,14,43,1.0264595517830637e-08
28,33,50,13,42,39,23,3.5467456674191994e-10
25,18,17,16,22,11,46,5.474285542673235e-07
33,18,40,23,49,51,12,7.419325456597948e-07
52,30,25,43,47,41,6,0.0019973610753623553
33,18,18,35,28,3,37,0.9999498969253655
37,6,5,44,5,11,20,1447241504.056094
44,27,38,39,47,39,42,3.774447780019536e-21
28,30,14,26,48,19,5,0.008342180835375418
42,18,8,30,30,36,15,1593834269.612429
43,50,40,5,16,4,51,0.9999499673173173
13,17,49,42,14,15,22,7.300654543399392e-08
9,39,40,52,10,24,46,0.19864010430933074
40,27,47,13,14,28,9,3.673860899234028e-05
5,41,19,36,6,36,3,72195.55822665297
17,23,6,28,20,46,4,1574555165.3338146
32,39,35,25,39,26,7,0.000569875999681446
15,13,6,52,9,10,16,1593504887.7348723
13,34,49,17,27,43,23,5.386903461398179e-08
37,20,33,30,23,6,7,1574552368.384402
30,51,17,20,22,14,43,7.975008958030022e-09
10,21,18,44,52,49,37,0.03670990152468933
4,27,29,23,8,19,14,1571694864.6934013
25,29,52,27,24,35,4,0.02381547786078218
22,10,9,8,14,38,31,39641.29173506531
31,41,22,31,13,46,30,1.1196227257821603e-08
46,29,49,20,3,52,24,1595308322.298905
32,4,27,7,26,22,27,1.4866040061484582e-06
13,16,30,43,25,32,49,5.386903461398179e-08
9,33,29,8,44,3,12,0.999970700330551
9,15,40,23,48,39,43,0.19864010430933074
18,27,25,9,40,31,5,0.19864010430933074
34,26,39,3,22,28,26,0.014933678843148003
43,47,48,38,4,36,50,1597183211.1030827
14,28,45,29,29,15,43,2.1385615297550138e-08
27,51,4,7,17,38,3,0.9999498555236089
3,30,46,9,43,30,25,2511386548.7739854
34,39,42,17,31,14,25,7.94340755601356e-09
28,15,34,7,15,24,30,1.4035667192313212e-06
5,8,18,41,7,16,18,41867.47370354725
26,45,20,36,39,34,4,0.0238154782584362
10,3,41,38,52,19,36,0.03670990152468933
40,49,40,8,7,28,45,1597915232.8445294
45,26,46,16,17,26,34,9.679318797701933e-11
31,11,4,34,51,24,49,0.9999498969266686
18,35,41,52,28,40,18,1.7740318697980763e-10
21,40,16,41,26,40,26,5.518561031932141e-10
52,39,29,47,24,16,49,5.305604194381952e-10
17,21,43,21,26,14,12,1.0031160445616234e-06
19,26,27,25,8,36,26,39611.52104462657
49,30,13,49,3,52,33,1595510203.0421717
7,14,48,45,42,44,19,0.0001898046770565709
12,43,13,40,47,42,38,3.2893083416518247e-07
50,20,4,27,3,33,19,0.999949897029478
28,21,49,17,27,14,30,7.949326266364246e-09
10,10,24,26,45,52,39,0.03670990152468933
8,42,6,3,30,41,29,1611964976.2251787
45,9,43,34,24,23,22,5.869904325866843e-13
32,12,50,9,25,11,8,0.19864010430933074
34,22,51,33,28,8,26,1593685368.65924
31,49,40,37,14,21,11,2.4697617697912336e-06
51,41,43,39,46,41,16,3.05517199167853e-09
11,40,4,38,13,30,27,0.999953070305284
3,52,17,52,41,20,28,2511386548.7739854
3,12,44,22,19,48,15,2511386548.7739854
12,5,29,44,52,16,28,1.7957426835281856e-07
7,16,12,46,40,41,7,0.0005784515766608095
39,51,3,20,15,5,25,0.9999498969237384
18,33,46,12,44,4,39,0.9999498973547484
17,45,10,52,16,35,22,2.1763152314676525e-06
46,7,12,51,23,19,34,1.379556904823561e-07
17,24,5,25,50,41,5,0.9901378485367303
36,49,42,3,18,11,13,0.013848278229585924
19,13,25,29,41,16,32,6.01698450546529e-10
40,20,17,9,16,19,26,0.19864010430933074
12,48,42,14,6,6,6,1574692916.7345924
51,6,38,26,16,10,13,2.3351509235071704e-06
40,24,30,39,50,28,15,1.0443328363194192e-08
7,21,3,14,16,29,43,0.999949851906655
27,10,28,24,51,35,4,0.023815483984141086
48,40,41,20,20,13,18,3.746678244527851e-08
45,29,48,48,32,28,41,3.226673960375167e-17
37,21,9,6,17,51,51,39731.81461867964
44,15,41,42,7,9,23,1593685198.1277502
9,48,20,36,5,48,37,1586037403.4955773
21,42,39,52,7,33,13,1598004567.9267612
25,3,37,32,33,31,6,0.001998818192770756
30,32,22,42,23,18,6,0.001997361075810478
51,26,49,19,36,32,25,1.322209683943696e-13
25,45,45,30,9,38,17,2.9276518085367573e-07
25,10,52,30,17,45,51,7.745928602782104e-11
49,50,9,33,8,4,17,0.9999498972478106
27,44,5,37,21,39,7,0.9903081101651708
34,26,40,29,52,37,15,1.0443350739935928e-08
50,34,18,27,6,9,37,1593685387.1881747
35,49,52,8,48,44,40,3.7516076530585534e-07
39,7,12,30,22,12,12,7.41490466968184e-07
40,47,47,4,48,27,42,0.00011561717884885353
37,52,20,44,28,24,5,0.008519713418018193
30,14,24,8,39,15,39,3.7516076530585534e-07
27,16,6,29,8,40,25,1593685544.3224406
36,21,31,11,39,48,48,0.007709822839687313
3,10,36,16,31,40,52,2511386548.7739854
18,35,17,48,10,24,3,0.19914079248788982
24,44,3,13,22,52,52,0.9999498967892692
4,42,12,3,33,3,52,0.9918554578767004
22,29,10,17,40,16,36,2.2685464447606956e-06
35,14,13,25,18,6,38,1593685411.1804256
4,4,22,11,39,21,19,1571694864.6934013
33,12,16,48,52,14,9,3.6736611804418496e-05
43,32,43,33,38,47,14,4.890934993770512e-08
13,36,7,29,38,46,26,1593901888.27381
36,9,27,24,6,29,15,39646.90700083694
6,3,44,51,37,21,45,0.990163491039716
15,13,29,48,4,25,3,2522165477.5287633
10,18,6,11,12,13,5,1575273165.6902287
5,51,19,21,7,10,44,41867.47370354725
9,42,39,37,25,21,18,0.19864010430933074
23,51,12,11,5,52,39,1591346050.1147938
47,6,48,30,27,30,35,4.172075298827652e-12
3,20,27,51,7,30,39,2511386548.7739854
6,10,48,3,16,10,30,0.9907318514326654
31,26,27,32,48,52,36,1.5170351620682146e-16
18,12,10,4,31,13,49,0.0001393562749665937
51,37,20,34,47,11,18,5.429036275324243e-07
27,27,52,25,6,38,22,39644.74440746946
38,28,30,12,10,19,34,1.0728164481950195e-07
38,52,11,50,32,14,47,7.62069911073441e-07
25,6,37,6,43,35,6,0.0020504920537295804
13,35,12,37,43,44,19,3.0709859834560325e-07
39,7,25,19,14,24,36,2.8997532753104432e-09
52,34,42,30,31,4,30,0.9999498969253251
47,16,43,48,47,14,26,7.975983856972003e-09
18,52,23,20,34,30,28,4.8720526442392374e-11
52,32,44,30,27,52,3,0.19914072741291008
4,28,26,25,46,47,30,1571694864.6934013
48,44,26,41,20,13,52,3.524557299912584e-08
39,33,17,39,14,50,25,3.7152087335559373e-09
19,21,5,51,20,30,52,0.9902512732823343
29,19,7,31,47,52,4,1574552368.8728323
37,20,36,40,3,9,3,2522155119.3328304
13,51,29,51,21,30,6,0.001997328786291843
37,18,47,4,31,4,28,0.9999501926954472
26,39,33,46,35,32,23,1.8103530460483154e-13
38,15,34,33,22,6,51,1593685396.0529335
40,30,25,12,25,16,41,2.114479972768813e-09
25,38,38,46,9,14,12,1.500332002015232e-06
43,22,8,30,5,39,49,1593685386.344014
45,41,20,47,24,44,41,2.162536381888801e-12
36,14,45,48,20,4,15,0.9999498963746097
6,40,50,5,9,18,46,0.9900500970529204
28,47,13,6,32,49,6,0.0020504920537295804
12,40,5,45,7,42,42,1447547478.7553313
15,3,41,18,28,49,29,3.4935426686003347e-09
14,29,44,51,38,14,3,0.1991382993081163
27,37,45,11,50,26,46,0.007709822839687313
24,51,23,21,33,45,38,9.175373086701247e-14
27,28,26,35,48,15,5,0.008519713248947796
22,49,41,46,46,35,31,1.8358235105451753e-13
28,18,52,15,35,18,45,7.694674933887799e-11
40,26,28,50,30,6,13,1593834269.2100375
15,50,46,40,27,40,9,3.673040536231478e-05
34,12,37,4,15,46,19,0.00011561717884885353
46,9,47,45,38,47,52,2.564134144244566e-13
28,10,35,52,15,31,44,8.472476858869304e-10
20,49,6,13,44,37,51,1593719863.2106013
16,26,18,44,50,22,48,9.151993820802953e-10
35,17,48,16,16,12,42,1.4150653982059942e-07
23,21,44,14,35,51,34,1.0443088357052099e-10
42,39,48,12,32,34,28,1.3343618960919636e-09
35,44,38,46,3,42,22,1595308239.836382
11,15,21,12,31,21,43,0.007709822839687313
35,31,18,47,4,21,17,1597134529.866688
40,46,24,46,14,43,44,2.8033849239984673e-09
20,50,15,26,46,17,16,4.750342647027527e-09
26,6,37,5,30,17,8,0.0001698211049153445
27,9,36,33,36,36,46,2.5548794369731084e-13
8,42,16,42,15,22,13,4.9431665409242336e-05
10,44,3,29,9,10,12,0.9999585671747923
5,41,14,34,28,38,30,41867.47370354725
45,5,51,48,24,6,43,1593691795.1990218
3,37,28,50,38,39,48,2511386548.7739854
6,15,14,51,16,7,47,1581274429.0971894
50,51,42,25,24,35,43,5.818870388463865e-15
33,17,7,52,45,14,32,1593685389.1417682
43,38,25,35,30,21,23,8.720891691951747e-13
21,7,19,39,36,24,32,1.24728638734272e-11
47,11,31,48,23,42,9,3.67369572966472e-05
34,47,43,34,18,34,38,1.899847787210918e-11
12,3,25,20,34,10,7,0.0006452909132297597
22,4,22,29,31,4,40,0.9999498967962598
52,37,14,11,20,13,52,0.007709822839687313
43,14,34,51,49,31,32,6.9568941766784e-17
41,38,32,35,5,38,31,1591663368.9052749
34,41,22,13,38,32,26,3.5467456674191994e-10
50,36,13,28,13,29,25,7.043182408140523e-08
43,8,23,6,17,29,14,5.231619228770263e-06
44,44,6,24,3,25,27,1593685394.780327
15,17,25,24,39,15,8,0.00013588070294109415
38,9,29,26,36,24,32,2.5623976117803724e-13
5,31,3,18,40,9,12,0.9999498772918838
31,26,22,29,19,30,25,6.189925669020106e-12
52,39,34,26,41,12,10,9.951901009122379e-06
26,13,41,51,43,40,51,8.197935004913287e-16
9,48,13,16,30,17,18,0.19864010430933074
8,14,49,24,30,23,39,4.739192912380428e-05
52,8,22,31,49,52,34,2.411620359185908e-13
52,15,18,22,11,31,52,4.704913959253973e-08
34,49,33,12,29,8,14,1593853600.1269875
34,38,5,52,44,52,10,0.9902423405625966
17,4,28,30,26,15,31,3.167420636911067e-09
16,27,44,5,8,36,18,39846.50824465791
14,21,48,48,32,48,21,1.2652360951806346e-08
42,47,3,40,22,43,31,0.9999498969253817
47,21,27,36,49,47,42,1.2524403091138242e-16
28,11,45,37,31,50,32,1.567054260355917e-14
48,5,9,4,6,40,5,1571046836.3449957
11,25,22,38,45,43,41,0.007709822839687313
24,7,44,49,50,36,41,7.996961669359224e-13
9,16,4,27,16,45,22,0.9999706174638104
13,18,44,9,9,49,10,0.19864010430933074
16,44,34,52,50,11,48,5.534810936642859e-07
23,4,35,24,34,25,47,6.688306587195364e-11
10,14,44,29,12,18,51,0.03670990152468933
37,41,37,47,25,25,11,2.4697617285518595e-06
21,24,39,34,46,8,4,1574552492.6207922
17,9,24,51,27,12,22,1.3364365104486017e-07
9,16,9,46,8,37,4,1575150050.9460318
40,23,33,9,11,37,9,0.19864010430933074
10,8,33,4,25,43,40,0.03670990152468933
43,50,23,30,5,28,33,1591663604.227607
51,26,23,40,36,29,30,3.382721174003945e-14
10,8,32,26,32,18,3,0.19915984503496253
6,27,32,23,4,41,44,1582502106.2423422
18,21,5,11,44,3,13,0.999953070305284
41,4,16,42,47,43,46,5.891215543200191e-10
26,49,36,11,19,17,11,0.007709822839687313
30,18,39,13,25,50,25,3.5467456674191994e-10
3,15,40,20,32,33,46,2511386548.7739854
5,12,4,30,32,35,31,0.9999498772918838
11,47,10,20,14,19,13,0.007709822839687313
3,42,49,16,11,51,39,2511386548.7739854
3,33,30,9,50,9,30,2511386548.7739854
47,41,43,30,50,32,51,1.7118052969075965e-19
26,41,16,20,17,10,25,2.1695682961576215e-06
34,6,29,51,45,34,8,0.0001358270614502325
3,31,39,30,24,24,52,2511386548.7739854
33,29,43,52,33,35,22,6.851440299534608e-13
28,38,48,9,13,28,47,0.19864010430933074
8,20,38,17,9,47,15,4.9431665409242336e-05
24,18,41,31,24,3,8,0.999949850930399
47,25,12,52,44,40,17,1.3380118809834295e-07
7,27,12,39,39,19,20,0.0001898046770565709
42,10,15,34,44,19,50,2.5449535991134534e-09
38,31,14,26,40,30,49,7.975317861632136e-09
47,43,49,30,28,48,29,8.284433665114651e-17
24,19,10,51,33,34,24,2.169253226386539e-06
49,27,23,10,25,23,32,0.03670990152468933
17,29,30,36,27,50,38,2.032456417539609e-10
32,18,39,51,23,9,26,39636.46654340978
14,44,12,23,44,47,14,2.721971341078936e-07
33,49,3,46,9,4,26,0.9999498969254357
43,26,25,19,9,21,41,2.8076910623425684e-07
23,19,26,4,37,44,43,0.00011561717884885353
35,12,12,41,26,24,52,1.3638115220939955e-07
50,52,7,50,30,15,43,1593685386.144097
6,28,40,36,13,24,13,0.990163491039716
45,35,3,24,20,26,24,0.9999498969273917
10,20,16,14,3,30,47,1596933900.27339
6,18,27,17,34,38,32,0.990163491039716
12,7,47,5,17,44,18,2.1082419847551713e-05
45,48,14,47,30,6,45,1593685386.146987
46,44,28,11,33,49,22,0.007709822839687313
40,30,19,4,50,6,46,1614479591.768306
29,29,52,18,21,24,12,7.425843658904749e-07
35,51,25,3,16,22,18,0.014933678843148003
9,32,28,48,23,48,24,0.19864010430933074
29,30,51,24,30,35,35,1.3308645301765724e-16
14,24,52,30,23,15,20,2.1385615297550138e-08
22,28,14,38,22,32,13,1.3356714832126501e-07
19,35,35,17,19,23,44,4.530809052844422e-11
13,36,14,43,24,11,49,6.839709484566511e-07
6,43,34,13,23,20,6,0.9902407817669523
23,16,3,32,15,37,50,0.9999498969197939
41,50,33,6,36,21,16,5.231619228770263e-06
17,39,20,23,22,18,16,2.4468138614904657e-09
25,7,22,51,6,23,9,39783.55876341504
7,8,40,25,27,34,25,0.0001898046770565709
36,26,31,51,47,28,19,6.349180604401687e-11
14,10,11,26,24,27,19,6.695368851975414e-07
9,13,19,52,36,38,47,0.19864010430933074
49,51,34,22,36,15,33,2.167213729013228e-09
52,17,5,17,52,44,42,0.9902512663192637
47,47,46,49,34,13,25,3.52689699679457e-08
33,25,45,7,9,48,36,1.8773648078514616e-06
28,6,22,10,5,36,12,1590868063.5421414
44,8,6,37,18,20,38,1593686853.1697598
